,id,교통량
408,22856,276.92037
409,22857,4.349680000000003
410,22858,0.26184999999999997
411,22859,122.45983000000003
412,22860,1961.4726200000011
413,22861,76.45703000000005
414,22862,362.44322999999997
415,22863,0.0
416,22864,1263.32375
417,22865,0.0
418,22866,1083.5295000000003
419,22867,524.67835
420,22868,1919.8874200000014
421,22869,0.0
422,22870,961.0021000000004
423,22871,0.0
424,22872,663.9091700000001
425,22873,807.9084600000002
426,22874,67.19966000000001
427,22875,892.9849500000003
428,22876,653.39725
429,22877,4.88166
430,22878,353.80734999999993
431,22879,251.80594999999994
432,22880,68.77408000000001
433,22881,0.019659999999999997
434,22882,3.1546999999999974
435,22883,9.362970000000006
436,22884,724.2470000000004
437,22885,0.9826899999999997
438,22886,0.0
439,22887,1533.3720800000008
440,22888,1679.3422699999999
441,22889,0.11334000000000001
442,22890,205.24513
443,22891,0.6188799999999999
444,22892,15.41339
445,22893,156.55911000000003
446,22894,1935.3885700000005
447,22895,1267.0605
448,22896,318.93023
449,22897,0.0
450,22898,0.00111
451,22899,327.53839000000005
452,22900,1.0402299999999998
453,22901,759.0722200000004
454,22902,1137.1220999999998
455,22903,1614.6888299999998
456,22904,563.8678700000002
457,22905,1658.0624700000005
458,22906,1278.52644
459,22907,6.550110000000001
460,22908,4.661220000000001
461,22909,836.9061499999999
462,22910,0.12339999999999998
463,22911,4.329029999999998
464,22912,778.6899099999998
465,22913,1334.3322099999998
466,22914,0.0
467,22915,5.678740000000001
468,22916,14.166500000000003
469,22917,108.86965999999998
470,22918,1613.83356
471,22919,802.4743400000002
472,22920,0.0
473,22921,246.5233399999999
474,22922,19.51472
475,22923,626.8645799999999
476,22924,0.08409999999999998
477,22925,0.9699900000000001
478,22926,750.0584800000001
479,22927,0.0
480,22928,1057.968830000001
481,22929,463.9731599999999
482,22930,9.064269999999997
483,22931,0.0
484,22932,72.39027999999999
485,22933,24.73139000000001
486,22934,0.0
487,22935,308.08662999999984
488,22936,0.0
489,22937,962.9329500000001
490,22938,0.4343399999999999
491,22939,124.90405999999993
492,22940,0.0
493,22941,13.032760000000001
494,22942,1586.5784200000007
495,22943,1068.9644999999998
496,22944,13.996939999999997
497,22945,0.0
498,22946,1108.2923400000002
499,22947,219.45672000000013
500,22948,7.559909999999998
501,22949,1417.6845799999999
502,22950,0.23427999999999996
503,22951,10.0007
504,22952,612.9477399999997
505,22953,2068.4920199999997
506,22954,623.5293399999993
507,22955,1094.9025000000004
508,22956,1149.1909500000002
509,22957,1734.7173899999998
510,22958,2078.37606
511,22959,1090.2399500000001
512,22960,8.937070000000002
513,22961,127.33429000000005
514,22962,8.2807
515,22963,6.938380000000002
516,22964,120.86971000000011
517,22965,0.45388999999999996
518,22966,7.467740000000001
519,22967,895.0924899999994
520,22968,3.32311
521,22969,0.0
522,22970,2.0097900000000006
523,22971,1469.7027099999998
524,22972,4.520549999999999
525,22973,219.78904000000009
526,22974,1148.18733
527,22975,4.81127
528,22976,926.1300600000006
529,22977,0.8759199999999998
530,22978,1703.5917399999996
531,22979,2030.41726
532,22980,1173.92375
533,22981,0.0
534,22982,364.0499700000002
535,22983,2.8219999999999987
536,22984,1140.9036800000001
537,22985,0.0
538,22986,0.90667
539,22987,3.39553
540,22988,0.0
541,22989,286.7808600000001
542,22990,129.41384000000014
543,22991,858.8071899999997
544,22992,1596.6162599999993
545,22993,0.14
546,22994,2073.6249999999995
547,22995,1.25928
548,22996,0.0
549,22997,328.69984000000005
550,22998,1684.89407
551,22999,0.8083800000000001
552,23000,223.43934000000007
553,23001,0.06684
554,23002,500.028
555,23003,2.0238100000000006
556,23004,658.8270200000002
557,23005,0.10705000000000002
558,23006,0.0
559,23007,286.8366200000001
560,23008,0.0
561,23009,888.1693799999998
562,23010,1871.08884
563,23011,692.5735999999998
564,23012,4.05087
565,23013,973.7362599999998
566,23014,0.0
567,23015,1497.0513199999998
568,23016,23.195259999999998
569,23017,0.43330000000000013
570,23018,981.41683
571,23019,1101.86695
572,23020,0.6199800000000001
573,23021,0.5443899999999999
574,23022,0.0
575,23023,116.83194000000007
576,23024,1.9980000000000007
577,23025,120.31863000000013
578,23026,442.2019999999999
579,23027,765.3584999999998
580,23028,76.29464
581,23029,1715.5466499999995
582,23030,322.1584199999998
583,23031,0.0
584,23032,0.0
585,23033,0.0
586,23034,0.3110299999999999
587,23035,0.00238
588,23036,1506.4211400000006
589,23037,1687.56609
590,23038,352.9292399999998
591,23039,321.7276799999998
592,23040,1984.7749400000007
593,23041,0.61728
594,23042,0.03876
595,23043,3.53499
596,23044,881.5018899999999
597,23045,2.50164
598,23046,1458.5509699999996
599,23047,0.0017399999999999998
600,23048,0.9364300000000003
601,23049,873.2844299999996
602,23050,10.922130000000003
603,23051,0.0
604,23052,0.0
605,23053,13.47618
606,23054,114.60801000000005
607,23055,1260.2365000000007
608,23056,0.0
609,23057,0.8165399999999999
610,23058,221.14143999999996
611,23059,0.38779
612,23060,109.53354999999998
613,23061,853.5729699999997
614,23062,0.0
615,23063,0.5146599999999999
616,23064,0.0
617,23065,0.04188
618,23066,813.4283099999998
619,23067,0.27837000000000006
620,23068,1191.9520000000002
621,23069,1200.9821499999998
622,23070,1644.7811299999998
623,23071,1867.70536
624,23072,0.0
625,23073,0.04555
626,23074,0.51681
627,23075,796.1400799999999
628,23076,122.46094000000011
629,23077,503.36400000000003
630,23078,912.5401600000005
631,23079,0.01156
632,23080,0.01444
633,23081,0.004739999999999999
634,23082,75.40734999999997
635,23083,77.73522000000003
636,23084,0.0021100000000000003
637,23085,2.18179
638,23086,0.0
639,23087,0.0
640,23088,0.8157900000000003
641,23089,350.4984600000002
642,23090,0.148
643,23091,280.10549000000015
644,23092,583.0581199999998
645,23093,0.13607999999999998
646,23094,206.58026000000007
647,23095,1270.1328800000003
648,23096,0.0
649,23097,637.7899600000003
650,23098,0.0
651,23099,1112.7831699999997
652,23100,1385.3992000000005
653,23101,1672.4302200000009
654,23102,517.1976699999997
655,23103,0.13718
656,23104,1509.71696
657,23105,117.74695999999994
658,23106,0.05684
659,23107,348.23386999999997
660,23108,949.1214499999999
661,23109,0.0
662,23110,212.70176000000006
663,23111,0.0
664,23112,684.3044499999997
665,23113,0.01378
666,23114,1.6942700000000002
667,23115,512.4580000000002
668,23116,5.01305
669,23117,0.01111
670,23118,0.01623
671,23119,1235.9820000000009
672,23120,0.0
673,23121,215.0530800000001
674,23122,684.8662699999996
675,23123,1.9730400000000001
676,23124,1721.7812499999989
677,23125,0.0
678,23126,358.0599600000003
679,23127,504.9540000000002
680,23128,115.9879000000001
681,23129,5.03855
682,23130,0.0
683,23131,8.20044
684,23132,0.1941
685,23133,360.22843
686,23134,1134.8537500000004
687,23135,0.0
688,23136,0.00594
689,23137,1453.0803400000002
690,23138,13.57864
691,23139,0.0
692,23140,912.0207900000004
693,23141,0.006790000000000001
694,23142,2.2601699999999996
695,23143,0.0
696,23144,1192.77
697,23145,1084.32261
698,23146,0.25451
699,23147,0.0
700,23148,15.251529999999997
701,23149,736.9281299999998
702,23150,0.4473100000000001
703,23151,2038.4812300000008
704,23152,0.12688000000000002
705,23153,277.23923999999994
706,23154,0.00111
707,23155,502.74199999999996
708,23156,0.64286
709,23157,0.69036
710,23158,0.0
711,23159,866.0551699999996
712,23160,0.22456999999999996
713,23161,689.62718
714,23162,0.0
715,23163,272.93127
716,23164,1017.3797600000001
717,23165,1229.3825
718,23166,1279.0000799999993
719,23167,1298.9551000000006
720,23168,0.11891000000000002
721,23169,1103.53314
722,23170,334.6241899999999
723,23171,826.9382699999998
724,23172,0.0
725,23173,758.5528700000002
726,23174,1074.3098300000006
727,23175,0.02374
728,23176,0.0
729,23177,245.5193099999999
730,23178,686.9481200000002
731,23179,141.05251000000004
732,23180,1116.37835
733,23181,945.2641800000004
734,23182,0.0
735,23183,0.0
736,23184,318.89048999999994
737,23185,1787.56253
738,23186,1438.2397
739,23187,0.031290000000000005
740,23188,0.0
741,23189,73.85995000000003
742,23190,120.46376000000015
743,23191,0.0
744,23192,0.0
745,23193,693.78964
746,23194,142.54631000000006
747,23195,0.0
748,23196,1246.2960000000003
749,23197,0.0
750,23198,0.01
751,23199,325.2862600000002
752,23200,0.0
753,23201,0.05108000000000001
754,23202,640.4049499999998
755,23203,62.82206999999998
756,23204,0.01443
757,23205,0.01867
758,23206,126.42681000000006
759,23207,0.0
760,23208,0.0
761,23209,0.5438100000000001
762,23210,0.0
763,23211,1926.770090000001
764,23212,499.27000000000027
765,23213,1638.9004899999998
766,23214,0.0
767,23215,0.0
768,23216,219.00338000000008
769,23217,2019.6297700000002
770,23218,0.24573
771,23219,514.9240000000001
772,23220,0.00977
773,23221,0.0
774,23222,955.4999099999997
775,23223,1282.83
776,23224,359.0515599999999
777,23225,327.2786299999999
778,23226,0.01429
779,23227,636.6405200000004
780,23228,140.30173
781,23229,1071.6686799999998
782,23230,0.01076
783,23231,350.6750299999998
784,23232,20.13358
785,23233,0.16953999999999997
786,23234,0.0
787,23235,1105.3905700000003
788,23236,0.0
789,23237,1999.6188100000018
790,23238,0.11875
791,23239,0.031059999999999997
792,23240,0.035620000000000006
793,23241,216.90267999999998
794,23242,339.2277399999998
795,23243,0.0016699999999999998
796,23244,255.9003699999998
797,23245,1084.8083
798,23246,0.0
799,23247,0.0146
800,23248,1334.11625
801,23249,1246.1630000000007
802,23250,1.7758
803,23251,1.38201
804,23252,1492.1410600000004
805,23253,0.0
806,23254,0.04139
807,23255,738.2117199999997
808,23256,131.01123
809,23257,0.28884
810,23258,1.5978
811,23259,1100.5433
812,23260,928.9600499999999
813,23261,1054.31494
814,23262,0.27199999999999996
815,23263,253.41422999999998
816,23264,0.06273
817,23265,0.7060700000000001
818,23266,0.0
819,23267,2.98053
820,23268,0.0
821,23269,1257.75
822,23270,0.6764600000000001
823,23271,933.1688399999995
824,23272,124.92949999999999
825,23273,0.0215
826,23274,1236.7525
827,23275,0.00214
828,23276,0.4763600000000001
829,23277,1277.9625000000005
830,23278,0.0
831,23279,0.04623
832,23280,340.3220600000002
833,23281,1100.4519899999996
834,23282,361.7305
835,23283,0.53983
836,23284,0.006559999999999999
837,23285,1735.7259199999994
838,23286,1.27894
839,23287,0.00716
840,23288,0.08015
841,23289,0.0
842,23290,121.8522300000001
843,23291,1137.2428400000003
844,23292,0.0
845,23293,1522.112490000001
846,23294,0.018349999999999998
847,23295,0.0
848,23296,122.86531000000015
849,23297,0.0
850,23298,364.45002000000017
851,23299,0.02197
852,23300,0.56
853,23301,1109.3032399999997
854,23302,0.0
855,23303,0.23427999999999996
856,23304,1.03357
857,23305,0.01455
858,23306,0.0
859,23307,0.0811
860,23308,1627.7417399999997
861,23309,0.0
862,23310,693.1544699999996
863,23311,0.044399999999999995
864,23312,0.0
865,23313,228.6300100000001
866,23314,0.037149999999999996
867,23315,1509.3502599999995
868,23316,132.3269100000001
869,23317,356.22162999999983
870,23318,0.0
871,23319,1689.89018
872,23320,683.2834899999996
873,23321,0.18136
874,23322,0.08997999999999999
875,23323,4.40722
876,23324,1.6030199999999997
877,23325,0.0
878,23326,262.73506
879,23327,766.2285400000001
880,23328,124.93176000000005
881,23329,987.3853300000001
882,23330,912.0389800000002
883,23331,0.03846
884,23332,487.3739999999998
885,23333,0.23857
886,23334,121.56212000000012
887,23335,719.0084700000001
888,23336,221.4239700000001
889,23337,0.0
890,23338,1653.8849700000003
891,23339,0.0
892,23340,0.0
893,23341,150.1262700000001
894,23342,0.006559999999999999
895,23343,0.062240000000000004
896,23344,0.0
897,23345,1513.9528900000007
898,23346,1323.68625
899,23347,0.16212
900,23348,0.0033299999999999996
901,23349,0.07299
902,23350,1983.5121500000014
903,23351,866.3438000000004
904,23352,1732.0139599999986
905,23353,699.2008299999999
906,23354,0.010320000000000001
907,23355,1097.1867900000004
908,23356,529.6620000000001
909,23357,0.0038900000000000002
910,23358,368.97319000000005
911,23359,0.0
912,23360,316.6895399999998
913,23361,0.135
914,23362,523.234
915,23363,1976.78046
916,23364,0.0
917,23365,0.0
918,23366,705.2599599999998
919,23367,0.0
920,23368,97.68029999999999
921,23369,698.1717899999999
922,23370,916.3523200000004
923,23371,0.0
924,23372,0.0
925,23373,217.16849000000013
926,23374,0.07085999999999999
927,23375,1155.6919000000003
928,23376,0.0
929,23377,1966.8982400000011
930,23378,385.71156000000025
931,23379,0.0
932,23380,0.3244800000000001
933,23381,0.3156700000000001
934,23382,0.0
935,23383,369.2885900000001
936,23384,1.0075
937,23385,1626.59288
938,23386,971.06804
939,23387,0.16756000000000001
940,23388,95.76029999999999
941,23389,659.62674
942,23390,1.02069
943,23391,669.0578099999996
944,23392,97.14805
945,23393,0.0
946,23394,1079.0329400000003
947,23395,150.60768000000004
948,23396,214.48305000000005
949,23397,0.0
950,23398,214.39919
951,23399,1482.40365
952,23400,1771.7885799999992
953,23401,0.09042
954,23402,0.4060499999999999
955,23403,0.020489999999999998
956,23404,566.53751
957,23405,0.0007099999999999999
958,23406,0.40184000000000003
959,23407,72.90122999999998
960,23408,545.0679999999999
961,23409,1911.1243600000005
962,23410,0.0
963,23411,0.11887000000000002
964,23412,0.00053
965,23413,1018.8660000000007
966,23414,81.57882000000002
967,23415,1202.1494400000004
968,23416,701.9799099999999
969,23417,451.922
970,23418,263.3783000000001
971,23419,0.7402100000000003
972,23420,124.16662000000005
973,23421,204.21595000000002
974,23422,0.0
975,23423,767.8724700000006
976,23424,0.0
977,23425,0.0
978,23426,1.43643
979,23427,668.8379799999993
980,23428,0.03905999999999999
981,23429,0.032499999999999994
982,23430,0.03252000000000001
983,23431,1152.7811899999997
984,23432,0.0
985,23433,310.56849999999946
986,23434,0.0
987,23435,121.37469000000004
988,23436,1449.2614400000002
989,23437,855.0113500000003
990,23438,0.0
991,23439,0.6842900000000001
992,23440,0.054450000000000005
993,23441,0.29274
994,23442,0.013919999999999998
995,23443,1319.33625
996,23444,1120.8936999999999
997,23445,1652.3678700000005
998,23446,0.46681999999999996
999,23447,0.018739999999999996
1000,23448,0.050089999999999996
1001,23449,694.6316999999997
1002,23450,0.040010000000000004
1003,23451,396.83462999999995
1004,23452,219.15611000000004
1005,23453,0.0
1006,23454,0.45632
1007,23455,0.66375
1008,23456,323.9631999999998
1009,23457,1636.3131699999994
1010,23458,0.0
1011,23459,1479.3390399999996
1012,23460,515.248
1013,23461,0.0
1014,23462,0.0
1015,23463,0.99328
1016,23464,1996.61388
1017,23465,600.0174800000003
1018,23466,1324.8925
1019,23467,389.72272000000004
1020,23468,0.0
1021,23469,0.2919100000000001
1022,23470,0.51274
1023,23471,137.03340000000006
1024,23472,355.6462499999998
1025,23473,0.20482
1026,23474,0.04336
1027,23475,196.86543999999998
1028,23476,69.80173999999997
1029,23477,0.0
1030,23478,0.01555
1031,23479,0.0
1032,23480,636.9221800000003
1033,23481,365.1831399999999
1034,23482,0.017939999999999998
1035,23483,0.24772999999999995
1036,23484,0.00996
1037,23485,0.0
1038,23486,143.76993000000002
1039,23487,0.0
1040,23488,0.024540000000000003
1041,23489,1685.4486700000002
1042,23490,0.0
1043,23491,1423.0753200000001
1044,23492,510.65999999999985
1045,23493,0.0
1046,23494,0.20125
1047,23495,0.09494
1048,23496,1584.131539999999
1049,23497,727.9689899999997
1050,23498,239.1802500000001
1051,23499,1239.32827
1052,23500,345.71278000000007
1053,23501,1416.5899700000002
1054,23502,982.1525000000005
1055,23503,0.0
1056,23504,0.0
1057,23505,1035.77219
1058,23506,991.8633199999999
1059,23507,611.2268200000002
1060,23508,126.55809000000004
1061,23509,707.3028100000004
1062,23510,263.31586000000016
1063,23511,0.035789999999999995
1064,23512,0.09429
1065,23513,0.12190000000000001
1066,23514,0.03382
1067,23515,962.07916
1068,23516,362.60235
1069,23517,0.09383000000000001
1070,23518,0.0
1071,23519,0.0
1072,23520,401.89329999999995
1073,23521,0.06375
1074,23522,0.05637999999999999
1075,23523,945.5611700000009
1076,23524,0.0021
1077,23525,0.00111
1078,23526,0.011430000000000001
1079,23527,1405.3541100000002
1080,23528,716.9285499999995
1081,23529,1976.1026399999994
1082,23530,0.00666
1083,23531,526.5879999999999
1084,23532,0.0
1085,23533,0.0
1086,23534,691.6418399999998
1087,23535,3.1933299999999996
1088,23536,1155.82185
1089,23537,1149.53752
1090,23538,0.0
1091,23539,849.92434
1092,23540,0.16376000000000002
1093,23541,0.00619
1094,23542,75.67661
1095,23543,220.48488000000012
1096,23544,422.33693999999974
1097,23545,749.5226599999999
1098,23546,1335.62125
1099,23547,1.4015
1100,23548,0.05187
1101,23549,209.41685999999999
1102,23550,1630.2730599999995
1103,23551,692.0821
1104,23552,1726.284790000001
1105,23553,0.020709999999999996
1106,23554,0.0
1107,23555,1151.15746
1108,23556,0.16376000000000002
1109,23557,0.0
1110,23558,424.60897000000017
1111,23559,240.21286000000015
1112,23560,524.9500000000003
1113,23561,355.7057000000002
1114,23562,133.74285000000003
1115,23563,708.70073
1116,23564,1147.99239
1117,23565,0.00308
1118,23566,0.0
1119,23567,0.015
1120,23568,519.6999999999998
1121,23569,0.0
1122,23570,0.00222
1123,23571,0.0
1124,23572,1465.5839899999999
1125,23573,0.0
1126,23574,354.73235999999997
1127,23575,0.09638
1128,23576,0.13804000000000005
1129,23577,0.0029000000000000002
1130,23578,0.04867
1131,23579,1063.05834
1132,23580,0.0
1133,23581,0.0
1134,23582,0.14094000000000004
1135,23583,687.6408799999999
1136,23584,1688.8746899999999
1137,23585,97.92210000000003
1138,23586,233.66024000000007
1139,23587,0.07798
1140,23588,1185.6049999999996
1141,23589,677.8453599999998
1142,23590,0.31428
1143,23591,72.03522000000004
1144,23592,0.00616
1145,23593,0.00565
1146,23594,0.0
1147,23595,738.4962799999998
1148,23596,0.0020000000000000005
1149,23597,0.02031
1150,23598,0.0
1151,23599,1763.6769699999993
1152,23600,1119.3208399999996
1153,23601,970.3656599999999
1154,23602,0.0
1155,23603,310.0911200000001
1156,23604,0.0
1157,23605,1049.1779299999998
1158,23606,680.9573600000002
1159,23607,0.029370000000000004
1160,23608,0.0
1161,23609,0.00522
1162,23610,132.92822999999993
1163,23611,150.5401200000001
1164,23612,77.20032000000003
1165,23613,0.0375
